Timestamp,current,js_201_out,speed
26692095,529,807.9,1226
26693102,482,807.9,1238
26694098,554,274,1192
26695125,409,274,1268
26696095,374,-98.99998,1251
26697099,336,-98.99998,1243
26698097,91,496.5,1249
26699101,581,496.5,1280
26700100,970,-276.2,1257
26701096,77,-276.2,1251
26702095,70,-462.3,1303
26703098,-72,-462.3,1203
26704097,41,1273.9,1209
26705097,610,1273.9,1228
26706128,894,576.5,1257
26707096,567,576.5,1257
26708100,422,-119.9,1249
26709098,176,-119.9,1228
26710102,133,485.6,1266
26711101,463,485.6,1255
26712096,409,-93.69998,1217
26713095,221,-93.69998,1243
26714099,187,262.7,1171
26715101,232,262.7,1194
26716096,294,1033.4,1192
26717098,498,1033.4,1238
26718097,520,6.600006,1240
26719100,520,6.600006,1196
26720099,214,971.2,1240
26721095,519,971.2,1192
26722102,744,804.4,1226
26723096,500,804.4,1224
26724102,529,234.8,1226
26725099,354,234.8,1213
26726097,403,602.1,1171
26727102,625,602.1,1211
26728119,524,574.7,1217
26729096,418,574.7,1234
26730098,305,170.2,1199
26731096,346,170.2,1234
26732099,355,299,1226
26733097,389,299,1180
26734100,435,1222.4,1228
26735123,931,1222.4,1215
26736101,807,82.10001,1234
26737096,247,82.10001,1222
26738101,345,236.8,1234
26739115,285,236.8,1203
26740096,269,600.9,1203
26741096,321,600.9,1226
26742100,236,101.2,1169
26743212,326,101.2,1243
26744098,183,-60.69999,1222
26745219,357,-60.69999,1203
26746097,164,718.5,1209
26747101,603,718.5,1226
26748096,440,101.2,1215
26749098,69,101.2,1211
26750125,242,486.5,1259
26751156,386,486.5,1159
26752258,588,1291.7,1182
26753095,860,1291.7,1178
26754099,983,675.6,1196
26755098,572,675.6,1222
26756100,467,29.60001,1224
26757098,429,29.60001,1257
26758098,137,-322.5,1199
26759227,198,-322.5,1257
26760156,122,-126.5,1234
26761115,66,-126.5,1215
26762101,-13,591.7,1217
26763126,306,591.7,1161
26764096,498,1279.9,1178
26765097,907,1279.9,1150
26766100,1136,1165.6,1211
26767100,970,1165.6,1215
26768165,590,-7.499969,1201
26769134,200,-7.499969,1209
26770235,308,459.1,1205
26771100,537,459.1,1219
26772098,350,254.5,1211
26773097,479,254.5,1253
26774096,235,-270.9,1203
26775095,18,-270.9,1199
26776096,69,1236.2,1176
26777098,754,1236.2,1203
26778126,973,-118.4,1184
26779148,278,-118.4,1219
26780100,75,372.1,1205
26781096,280,372.1,1205
26782095,130,549.9,1176
26783102,347,549.9,1224
26784112,509,146.6,1219
26785137,331,146.6,1205
26786221,598,577.9,1240
26787099,598,577.9,1184
26788256,418,830.6,1205
26789098,595,830.6,1194
26790098,595,542,1201
26791098,513,542,1192
26792095,592,632.2,1238
26793097,550,632.2,1238
26794100,550,-165.6,1192
26795125,188,-165.6,1268
26796101,80,-421,1226
26797095,79,-421,1232
26798098,58,362.6,1261
26799097,426,362.6,1222
26800095,243,332,1186
26801102,-300,332,1165
26802098,220,1250.7,1209
26803122,845,1250.7,1192
26804221,1023,469.8,1228
26805099,409,469.8,1243
26806121,505,-251.1,1217
26807098,236,-251.1,1226
26808102,34,325.2,1240
26809097,210,325.2,1243
26810244,243,-60.69999,1205
26811267,455,-60.69999,1217
26812124,373,479.1,1163
26813101,399,479.1,1173
26814096,214,1085.9,1192
26815097,231,1085.9,1226
26816100,270,-66.79999,1230
26817125,179,-66.79999,1186
26818101,129,914,1222
26819097,760,914,1173
26820095,556,912.3,1205
26821097,441,912.3,1207
26822095,685,258.1,1203
26823099,284,258.1,1192
26824097,369,705,1155
26825096,662,705,1192
26826102,594,621,1201
26827123,352,621,1224
26828095,440,73.80002,1184
26829098,292,73.80002,1228
26830097,337,184.6,1215
26831100,330,184.6,1180
26832099,392,1027.8,1215
26833095,777,1027.8,1209
26834102,625,23.70001,1228
26835101,189,23.70001,1205
26836100,303,332.9,1230
26837095,332,332.9,1184
26838102,384,669.6,1194
26839098,361,669.6,1209
26840096,539,124.5,1163
26841099,401,124.5,1222
26842098,320,42.2,1215
26843102,305,42.2,1213
26844101,200,268.9,1192
26845099,483,268.9,1238
26846098,236,286.9,1209
26847101,116,286.9,1207
26848100,363,-556.3,1257
26849096,17,-556.3,1163
26850095,-7,1029.2,1180
26851107,548,1029.2,1190
26852098,622,427,1188
26853102,334,427,1205
26854099,373,226.5,1205
26855096,372,226.5,1178
26856102,264,772.2,1211
26857098,798,772.2,1209
26858096,573,90.90002,1211
26859099,18,90.90002,1186
26860097,201,657.8,1182
26861124,610,657.8,1150
26862095,537,905.2,1157
26863098,738,905.2,1184
26864096,313,200.6,1213
26865101,211,200.6,1217
26866099,221,-173.3,1184
26867095,91,-173.3,1217
26868101,242,11.5,1171
26869096,225,11.5,1201
26870102,120,285.1,1201
26871097,211,285.1,1192
26872095,310,349.4,1173
26873095,336,349.4,1136
26874097,117,1256.6,1159
26875099,755,1256.6,1165
26876102,740,447.1,1192
26877101,475,447.1,1153
26878096,528,814.7,1196
26879102,663,814.7,1182
26880097,729,251.6,1167
26881097,188,251.6,1180
26882100,201,448.2,1199
26883098,552,448.2,1215
26884124,548,-161.5,1190
26885095,541,-161.5,1228
26886082,343,-187.8,1163
26887100,375,-187.8,1184
26888098,467,637.4,1186
26889101,585,637.4,1167
26890100,728,681.7,1180
26891096,728,681.7,1209
26892095,616,-131.7,1213
26893099,109,-131.7,1169
26894097,58,787.5,1228
26895110,344,787.5,1199
26896101,755,50.50002,1205
26897096,295,50.50002,1232
26898095,352,-345.8,1203
26899099,95,-345.8,1163
26900098,-5,1018.9,1155
26901101,596,1018.9,1184
26902100,819,273.4,1171
26903096,427,273.4,1201
26904102,387,100.3,1207
26905101,229,100.3,1199
26906124,81,229.7,1165
26907096,330,229.7,1203
26908102,305,150.1,1194
26909098,240,150.1,1167
26910097,232,788.1,1173
26911100,394,788.1,1115
26912099,495,979.8,1144
26913095,750,979.8,1123
26914095,876,303.8,1176
26915097,434,303.8,1186
26916101,247,534.3,1173
26917100,327,534.3,1173
26918097,566,585.9,1169
26919095,723,585.9,1165
26920097,573,409.6,1178
26921102,515,409.6,1203
26922098,298,682.3,1165
26923096,402,682.3,1167
26924099,646,1208,1165
26925100,1127,1208,1178
26926095,1064,191.2,1180
26927101,421,191.2,1165
26928096,191,682.3,1190
26929102,456,682.3,1188
26930097,673,216.2,1153
26931096,461,216.2,1188
26932099,334,584.4,1184
26933096,554,584.4,1203
26934099,452,249.5,1184
26935100,387,249.5,1205
26936097,356,299.3,1150
26937095,384,299.3,1167
26938098,359,960.3,1182
26939096,693,960.3,1144
26940102,780,1140.8,1182
26941101,1006,1140.8,1196
26942096,997,122.8,1203
26943102,286,122.8,1171
26944097,436,841.5,1232
26945098,569,841.5,1203
26946100,435,154.3,1213
26947099,421,154.3,1257
26948102,392,-589.9,1194
26949101,75,-589.9,1188
26950096,17,892.4,1163
26951121,439,892.4,1205
26952098,505,215.3,1190
26953101,240,215.3,1215
26954099,372,139.5,1232
26955098,239,139.5,1192
26956097,498,588.8,1201
26957100,205,588.8,1209
26958099,154,169.3,1209
26959095,238,169.3,1176
26960102,334,828.8,1182
26961098,653,828.8,1127
26962128,635,1481.9,1150
26963097,862,1481.9,1150
26964101,1046,814.2,1199
26965102,730,814.2,1207
26966098,789,-31.69995,1178
26967097,264,-31.69995,1217
26968095,308,116.5,1178
26969099,285,116.5,1219
26970097,64,138.3,1207
26971101,253,138.3,1228
26972100,285,-4.399994,1192
26973121,237,-4.399994,1161
26974097,212,1191.7,1173
26975095,781,1191.7,1180
26976102,746,491.6,1211
26977098,399,491.6,1161
26978096,533,922.9,1205
26979100,693,922.9,1188
26980099,754,354.8,1178
26981095,317,354.8,1178
26982101,279,677,1207
26983097,622,677,1222
26984103,668,-131.4,1201
26985098,359,-131.4,1243
26986100,206,833.2,1180
26987098,674,833.2,1203
26988101,354,478.3,1201
26989099,455,478.3,1186
26990102,429,483.3,1203
26991100,573,483.3,1230
26992095,546,32.80002,1230
26993101,241,32.80002,1259
26994096,429,-311.9,1259
26995100,-39,-311.9,1224
26996098,52,449,1224
26997101,424,449,1203
26998099,344,612.1,1184
26999102,514,612.1,1159
27000100,324,1246.9,1203
27001097,783,1246.9,1190
27002095,783,470.4,1219
27003098,468,470.4,1243
27004096,468,-262.3,1207
27005101,374,-262.3,1226
27006099,374,325.2,1234
27007100,75,325.2,1234
27008098,197,93.2,1199
27009100,255,93.2,1205
27010099,227,633.9,1157
27011102,596,633.9,1167
27012100,595,1121.3,1184
27013095,758,1121.3,1217
27014101,670,53.5,1222
27015095,170,53.5,1188
27016101,331,829.4,1228
27017096,767,829.4,1184
27018109,795,735.4,1217
27019100,527,735.4,1222
27020096,403,63.20001,1213
27021095,211,63.20001,1207
27022098,284,532.5,1163
27023097,262,532.5,1201
27024100,11,551.1,1205
27025102,297,551.1,1219
27026098,190,209.7,1184
27027097,77,209.7,1215
27028100,282,378.9,1201
27029119,477,378.9,1161
27030096,459,1279.9,1196
27031100,968,1279.9,1192
27032098,872,447.4,1213
27033102,315,447.4,1196
27034101,449,552.6,1224
27035099,548,552.6,1180
27036098,588,848.6,1194
27037102,793,848.6,1215
27038101,633,160.5,1171
27039104,438,160.5,1236
27040097,197,-2.599991,1226
27041100,261,-2.599991,1224
27042099,263,320.2,1205
27043095,439,320.2,1249
27044102,407,-174.5,1219
27045100,82,-174.5,1215
27046099,134,546.9,1268
27047095,255,546.9,1165
27048102,521,1211.5,1186
27049098,888,1211.5,1167
27050096,780,897.3,1196
27051097,732,897.3,1209
27052099,580,190.3,1219
27053097,312,190.3,1257
27054100,310,-395.3,1199
27055101,190,-395.3,1255
27056096,34,-92.3,1236
27057102,166,-92.3,1230
27058097,122,187.2,1224
27059095,218,187.2,1186
27060098,172,776,1184
27061096,486,776,1159
27062118,663,-12.29999,1217
27063095,158,-12.29999,1215
27064098,111,343.5,1207
27065099,115,343.5,1196
27066102,201,424.3,1199
27067100,429,424.3,1192
27068095,238,499.2,1222
27069101,475,499.2,1178
27070096,384,699.4,1182
27071102,384,699.4,1144
27072097,384,963,1184
27073095,777,963,1201
27074097,777,-123.7,1190
27075095,223,-123.7,1192
27076101,223,349.4,1205
27077096,202,349.4,1209
27078102,220,8.300011,1163
27079097,314,8.300011,1217
27080095,205,-33.3,1201
27081098,287,-33.3,1209
27082096,71,148.3,1205
27083099,188,148.3,1192
27084097,146,394.2,1165
27085099,266,394.2,1165
27086095,334,760.7,1182
27087102,584,760.7,1132
27088098,645,1173.8,1188
27089096,639,1173.8,1186
27090083,1010,65.60004,1180
27091097,886,65.60004,1169
27092101,947,658.7,1211
27093100,1058,658.7,1196
27094095,874,101.8,1205
27095120,321,101.8,1263
27096096,248,-892.7,1176
27097100,-103,-892.7,1196
27098098,-104,628.2,1176
27099102,383,628.2,1209
27100101,614,30.7,1207
27101097,146,30.7,1215
27102096,109,0.9000015,1236
27103099,378,0.9000015,1171
27104098,242,786.9,1203
27105096,556,786.9,1194
27106095,528,147.2,1194
27107098,32,147.2,1167
27108101,181,737.7,1157
27109102,527,737.7,1127
27110097,603,1270.5,1140
27111096,1110,1270.5,1157
27112100,864,533.5,1190
27113098,273,533.5,1199
27114102,421,-16.69998,1171
27115096,330,-16.69998,1207
27116217,337,81.7,1169
27117100,269,81.7,1207
27118130,94,126.5,1201
27119099,72,126.5,1209
27120102,222,92.3,1182
27121100,253,92.3,1146
27122097,229,1180.8,1163
27123095,900,1180.8,1169
27124098,725,434.7,1196
27125099,371,434.7,1150
27126102,427,204.4,1190
27127100,285,204.4,1176
27128095,304,988.9,1165
27129171,545,988.9,1190
27130100,583,343,1190
27131095,370,343,1196
27132101,464,21.30002,1217
27133096,363,21.30002,1161
27134102,239,1130.1,1182
27135100,791,1130.1,1176
27136098,591,560,1178
27137101,476,560,1165
27138099,609,832.1,1213
27139102,713,832.1,1215
27140118,760,-84.5,1178
27141095,230,-84.5,1213
27142098,202,469.1,1213
27143096,456,469.1,1219
27144098,482,276.9,1236
27145099,307,276.9,1234
27146102,294,54.00001,1169
27147101,121,54.00001,1167
27148096,291,1283.7,1196
27149102,845,1283.7,1186
27150097,1104,583.6,1224
27151095,566,583.6,1226
27152100,504,6.000015,1226
27153096,447,6.000015,1194
27154102,155,777.2,1238
27155101,407,777.2,1232
27156100,609,-51.79999,1201
27157096,189,-51.79999,1222
27158102,227,332,1188
27159098,421,332,1173
27160097,273,1113.9,1236
27161100,701,1113.9,1236
27162099,596,-237.8,1196
27163098,169,-237.8,1234
27164101,174,149.2,1190
27165095,352,149.2,1228
27166099,279,240.6,1213
27167098,168,240.6,1234
27168101,83,104.4,1199
27169101,147,104.4,1165
27170097,250,1317.9,1182
27171096,335,1317.9,1190
27172100,215,504,1222
27173123,274,504,1171
27174096,51,968.9,1215
27175102,457,968.9,1194
27176101,673,469.2,1178
27177097,496,469.2,1186
27178095,451,734.8,1205
27179099,682,734.8,1226
27180097,458,6.000015,1201
27181101,52,6.000015,1245
27182098,171,-94.89999,1182
27183101,262,-94.89999,1205
27184099,140,456.1,1205
27185102,379,456.1,1178
27186101,372,772.2,1203
27187097,544,772.2,1217
27188095,505,-45.89998,1215
27189097,415,-45.89998,1176
27190096,196,873.6,1236
27191098,651,873.6,1201
27192096,751,216.5,1207
27193099,235,216.5,1245
27194097,242,-395.9,1190
27195095,-5,-395.9,1178
27196101,84,1355.3,1157
27197096,783,1355.3,1199
27198102,940,127.2,1186
27199097,311,127.2,1219
27200095,21,-487,1236
27201098,171,-487,1207
27202096,1,186.3,1213
27203099,312,186.3,1226
27204097,259,-130.6,1224
27205102,-3,-130.6,1192
27206100,-38,478.2,1138
27207156,375,478.2,1157
27208096,332,897.5,1157
27209098,523,897.5,1201
27210096,674,-50.89999,1203
27211099,169,-50.89999,1171
27212097,25,229.7,1201
27213100,152,229.7,1155
27214098,313,492.1,1190
27215096,496,492.1,1178
27216102,140,9.200012,1199
27217097,134,9.200012,1159
27218096,341,462.9,1142
27219101,351,462.9,1144
27220100,405,613,1159
27221097,449,613,1190
27222095,236,-257.6,1150
27223099,128,-257.6,1182
27224097,103,136.8,1171
27225096,209,136.8,1169
27226095,276,74.9,1140
27227099,22,74.9,1178
27228097,65,-73.39999,1167
27229101,228,-73.39999,1171
27230101,99,96.7,1180
27231100,223,96.7,1155
27232095,111,331.1,1136
27233102,93,331.1,1138
27234098,204,532.2,1155
27235100,533,532.2,1109
27236096,351,932.9,1150
27237102,645,932.9,1161
27238098,516,-118.7,1159
27239097,240,-118.7,1134
27240100,90,394.8,1169
27241099,389,394.8,1155
27242095,449,-37.09999,1163
27243102,-5,-37.09999,1192
27244098,293,-552.2,1140
27245100,30,-552.2,1113
27246097,-34,1005.9,1111
27247102,418,1005.9,1123
27248097,494,392.5,1121
27249102,264,392.5,1144
27250098,413,89.40001,1159
27251096,242,89.40001,1165
27252102,232,-152.1,1115
27253098,-51,-152.1,1148
27254096,65,256.2,1153
27255101,262,256.2,1144
27256099,154,229.4,1125
27257102,109,229.4,1098
27258100,181,993.6,1077
27259096,655,993.6,1096
27260102,745,770.2,1094
27261097,648,770.2,1134
27262095,432,109.2,1144
27263095,147,109.2,1125
27264098,271,475.9,1140
27265099,516,475.9,1106
27266102,401,459.7,1123
27267100,320,459.7,1136
27268095,468,-252.6,1150
27269101,134,-252.6,1115
27270096,124,729.4,1106
27271102,352,729.4,1098
27272097,343,619.8,1115
27273095,708,619.8,1123
27274099,624,147.5,1098
27275098,372,147.5,1119
27276096,369,355.9,1111
27277098,509,355.9,1098
27278096,356,692.6,1092
27279099,529,692.6,1106
27280097,354,438.2,1113
27281100,501,438.2,1123
27282098,578,192.3,1130
27283102,349,192.3,1113
27284145,199,458.5,1081
27285101,199,458.5,1098
27286096,460,659,1115
27287095,514,659,1083
27288099,594,831.5,1092
27289097,664,831.5,1127
27290101,379,-4.899994,1138
27291100,302,-4.899994,1109
27292083,233,549.3,1123
27293102,382,549.3,1127
27294101,333,140.7,1134
27295099,356,140.7,1148
27296098,320,-117.6,1157
27297096,197,-117.6,1073
27298100,6,1282.5,1094
27299099,1108,1282.5,1081
27300095,937,725.7,1098
27301102,603,725.7,1109
27302097,532,291.7,1130
27303096,372,291.7,1157
27304100,442,-372.3,1134
27305101,205,-372.3,1104
27306097,151,802.8,1140
27307195,445,802.8,1138
27308096,539,-75.39998,1121
27309099,118,-75.39998,1109
27310098,223,371.5,1063
27311102,213,371.5,1071
27312100,302,937.3,1079
27313095,412,937.3,1083
27314100,459,519.3,1117
27315098,379,519.3,1119
27316096,339,-29.09998,1106
27317099,212,-29.09998,1111
27318121,302,309.3,1077
27319100,298,309.3,1096
27320095,256,521,1115
27321101,523,521,1121
27322096,426,9.5,1090
27323102,196,9.5,1077
27324097,8,662.5,1065
27325098,353,662.5,1075
27326101,570,528.7,1098
27327099,503,528.7,1109
27328120,428,-63.89998,1090
27329122,54,-63.89998,1104
27330181,265,212,1100
27331127,238,212,1094
27332097,231,355,1083
27333108,7,355,1098
27334096,372,230.6,1100
27335096,253,230.6,1109
27336180,293,-3.499992,1106
27337120,65,-3.499992,1106
27338123,176,388.3,1067
27339099,265,388.3,1094
27340124,311,-174.2,1077
27341279,27,558.4,1060
27342098,27,558.4,1060
27343101,455,558.4,1113
27344096,513,-538.3,1094
27345097,-146,-538.3,1079
27346100,-161,339.9,1083
27347103,224,339.9,1094
27348100,250,-107,1104
27349113,73,-107,1121
27350095,52,-484.7,1067
27351128,94,-484.7,1035
27352096,-14,658.2999,1056
27353095,335,658.2999,1042
27354180,283,213.8,1050
27355098,158,213.8,1060
27356096,162,-54.79999,1077
27357100,-2,-54.79999,1100
27358242,35,-638,1063
27359100,-50,-638,1035
27360223,-223,697.5,1063
27361113,398,697.5,1075
27362102,371,-350.5,1058
27363102,-11,-350.5,1044
27364095,-95,403.6,996
27365095,245,403.6,993
27366095,188,-813.1,1017
27367097,-89,-813.1,1012
27368126,-265,-796.4,1012
27369146,-205,-796.4,1048
27370111,-270,-1305.6,1027
27371219,-624,-1305.6,1035
27372101,-433,-881.7,983
27373125,-480,-881.7,966
27374101,-466,225.4,960
27375192,29,225.4,1004
27376097,58,-810.8,979
27377126,-382,-810.8,952
27378100,-329,291.2,922
27379263,-392,291.2,899
27380218,-496,-290.7,924
27381101,-457,-290.7,878
27382112,-525,163.6,912
27383155,-204,163.6,887
27384120,-77,-107.9,904
27385105,-86,-107.9,895
27386258,-67,-194.3,845
27387126,-403,-194.3,870
27388289,-176,278,839
27389096,-24,278,872
27390101,18,103.8,857
27391099,23,103.8,803
27392200,27,1294.9,845
27393096,583,1294.9,830
27394098,685,-3000,876
27395096,-1163,-3000,880
27396120,-1420,-3000,816
27397123,-1756,-3000,826
27398115,-1736,-2434.6,770
27399101,-1579,-2434.6,767
27400111,-1377,-1728.1,795
27401101,-1241,-1728.1,732
27402096,-1120,-1460,717
27403095,-1094,-1460,688
27404098,-1073,-903.6,608
27405098,-771,-903.6,604
27406101,-601,-466,648
27407123,-402,-466,669
27408100,-396,-3000,678
27409102,-1918,-3000,671
27410101,-2308,-2506.6,604
27411096,-1993,-2506.6,529
27412102,-1958,-1501.7,521
27413098,-1390,-1501.7,600
27414096,-1225,-3000,634
27415102,-2172,-3000,623
27416101,-2322,-3000,571
27417097,-2163,-3000,500
27418098,-2462,-1036.2,449
27419097,-1110,-1036.2,420
27420101,-897,-357,403
27421100,-596,-357,414
27422095,-457,-3000,426
27423102,-1860,-3000,420
27424098,-2127,-3000,391
27425100,-2157,-3000,351
27426095,-1537,-1879.1,328
27427102,-1350,-1879.1,315
27428098,-1285,-1649.9,295
27429097,-1311,-1649.9,259
27430096,-1155,-893.9,215
27431099,-630,-893.9,175
27432098,-779,228.9,142
27433101,-108,228.9,125
27434100,-79,613.5,119
27435099,30,613.5,123
27436098,-242,-2026.3,136
27437101,-1200,-2026.3,148
27438100,-1266,-1681,156
27439096,-1086,-1681,159
27440095,-1114,-1729.1,148
27441100,-1171,-1729.1,129
27442099,-1212,-1154.5,104
27443096,-806,-1154.5,81
27444101,-831,-501.7,58
27445099,-468,-501.7,39
27446097,-422,-52.30002,29
27447100,-321,-52.30002,18
27448098,-231,71.59999,12
27449101,-130,71.59999,10
27450099,-175,-148.6,8
27451102,-277,-148.6,8
27452098,-204,-80.8,8
27453096,-204,-80.8,8
27454099,-204,-92,6
27455100,-88,-92,4
27456095,-161,-23.6,2
27457101,-131,-23.6,0
27458096,-87,22.4,-5
27459102,-57,22.4,-9
27460097,-57,153.9,-11
27461095,16,153.9,-13
27462098,16,171.9,-15
27463096,89,171.9,-15
27464099,63,183.7,-17
27465100,64,183.7,-19
27466097,64,240.9,-17
27467095,65,240.9,-17
27468098,87,184.3,-15
27469096,87,184.3,-15
27470099,87,161.3,-17
27471097,138,161.3,-19
27472099,191,240.9,-19
27473097,138,240.9,-21
27474114,193,252.7,-21
27475102,209,252.7,-24
27476097,140,292.8,-26
27477095,321,292.8,-28
27478098,265,344.4,-32
27479096,325,344.4,-32
27480100,388,390.4,-34
27481100,390,390.4,-38
27482096,328,470.6,-38
27483095,392,470.6,-38
27484149,395,437,-38
27485098,330,437,-36
27486101,253,368.6,-30
27487100,268,368.6,-30
27488096,263,168.7,-15
27489095,263,168.7,-9
27490098,137,36.3,-3
27491097,204,36.3,4
27492101,138,-118.8,6
27493100,76,-118.8,8
27494095,76,-114.4,8
27495102,-55,-114.4,8
27496085,10,-92,8
27497096,10,-92,6
27498102,10,-57.8,2
27499098,10,-57.8,0
27500097,76,33.6,0
27501099,73,33.6,-3
27502095,138,51.3,-5
27503102,72,51.3,-7
27504098,10,102.9,-9
27505099,71,102.9,-11
27506095,10,148.9,-11
27507122,77,148.9,-11
27508099,144,126.5,-11
27509101,76,126.5,-9
27510099,137,92.3,-7
27511101,77,92.3,-3
27512099,71,0.9000015,0
27513102,77,0.9000015,2
27514100,15,-51,6
27515100,-56,-51,4
27516098,77,-57.2,4
27517123,81,-57.2,4
27518098,10,-46,2
27519101,-56,-46,2
27520100,6,-11.8,2
27521097,10,-11.8,2
27522095,-56,-23,0
27523098,10,-23,-3
27524096,71,62.5,-7
27525101,-52,62.5,-9
27526099,10,137.1,-9
27527102,77,137.1,-9
27528100,71,103.5,-7
27529097,10,103.5,-5
27530095,150,35.1,-5
27531100,16,35.1,-3
27532095,4,23.3,-3
27533101,138,23.3,0
27534096,77,-16.8,2
27535097,10,-16.8,4
27536100,-52,-68.39999,4
27537098,-56,-68.39999,2
27538100,71,-11.8,2
27539099,-56,-11.8,2
27540102,10,-23,2
27541101,18,-23,2
27542095,5,-23,0
27543098,10,-23,0
27544096,15,11.2,-5
27545102,10,11.2,-5
27546101,-63,85.5,-5
27547097,-56,85.5,-7
27548096,77,91.7,-5
27549099,4,91.7,-5
27550098,10,46.3,-5
27551101,76,46.3,-5
27552100,-58,23.3,-3
27553101,-51,23.3,-3
27554100,16,-16.8,0
27555098,77,-16.8,0
27556097,10,0,2
27557101,15,0,4
27558100,81,-34.2,2
27559095,-56,-34.2,2
27560102,10,11.2,0
27561098,15,11.2,0
27562096,10,0,0
27563100,77,0,0
27564097,15,0,-3
27565100,-46,0,-3
27566096,81,51.3,-3
27567102,10,51.3,-3
27568098,10,34.5,0
27569097,10,34.5,0
27570100,81,-16.8,0
27571099,10,-16.8,0
27572095,71,0,0
27573102,15,0,0
27574098,-56,0,0
27575100,-56,0,0
27576102,-119,0,0
27577101,15,0,0
27578096,-69,0,0
27579095,15,0,0
27580098,77,0,0
27581096,10,0,0
27582098,-52,0,0
27583096,81,0,0
27584099,10,0,0
27585100,10,0,0
27586101,71,0,0
27587100,10,0,-3
27588095,71,51.3,-3
27589101,10,51.3,-3
27590096,15,34.5,-3
27591102,-56,34.5,0
27592097,4,-16.8,0
27593095,-63,-16.8,0
27594098,15,0,0
27595099,4,0,0
27596102,77,0,0
27597125,10,0,0
27598100,81,0,0
27599095,10,0,0
27600101,10,0,0
27601121,-52,0,0
27602100,77,0,0
27603095,10,0,0
27604101,10,0,0
27605099,15,0,0
27606097,4,0,0
27607099,-52,0,0
27608097,10,0,0
27609102,10,0,0
27610101,15,0,0
27611097,15,0,0
27612095,10,0,0
27613099,15,0,0
27614098,4,0,0
27615096,148,0,0
27616095,-119,0,0
27617098,81,0,0
27618097,-56,0,0
27619101,10,0,0
27620127,77,0,0
27621096,-52,0,0
27622100,77,0,0
27623098,10,0,0
27624102,15,0,0
27625096,-123,0,0
27626099,10,0,0
27627098,10,0,0
27628102,77,0,0
27629101,10,0,0
27630096,15,0,0
27631102,71,0,0
27632100,77,0,0
27633096,10,0,0
27634095,10,0,0
27635101,15,0,0
27636100,15,0,0
27637096,77,0,0
27638095,-56,0,0
27639098,10,0,0
27640096,10,0,0
27641098,4,0,0
27642101,-56,0,0
27643099,71,0,0
27644102,10,0,0
27645095,10,0,0
27646098,-52,0,0
27647096,15,0,0
27648099,4,0,0
27649096,15,0,0
27650099,-56,0,0
27651098,-63,0,0
27652100,15,0,0
27653097,10,0,0
27654100,-56,0,0
27655101,10,0,0
27656096,10,0,0
27657102,-56,0,0
27658097,-119,0,0
27659095,-63,0,0
27660098,15,0,0
27661096,10,0,0
27662099,10,0,0
27663106,15,0,0
27664098,10,0,0
27665095,15,0,0
27666101,-119,0,0
27667097,-56,0,0
27668095,77,0,0
27669098,-56,0,0
27670096,144,0,0
27671099,-52,0,0
27672096,-56,0,0
27673099,81,0,0
27674102,77,0,0
27675096,10,0,0
27676099,81,0,0
27677098,-56,0,0
27678102,15,0,0
27679101,71,0,0
27680096,-52,0,0
27681095,-56,0,0
27682099,4,0,0
27683098,-46,0,0
27684101,-52,0,0
27685100,77,0,0
27686099,10,0,0
27687095,77,0,0
27688102,-123,0,0
27689098,-52,0,0
27690096,77,0,0
27691100,10,0,0
27692099,4,0,0
27693102,10,0,0
27694101,10,0,0
27695100,-56,0,0
27696099,-56,0,0
27697098,71,0,0
27698101,10,0,0
27699102,4,0,0
27700086,10,0,0
27701097,10,0,0
27702097,144,0,0
27703101,10,0,0
27704100,-52,0,0
27705099,-56,0,0
27706101,15,0,0
27707099,4,0,0
27708101,10,0,0
27709155,-56,0,0
27710096,-123,0,0
27711102,-190,0,0
27712097,10,0,0
27713095,15,0,0
27714098,15,0,0
27715099,4,0,0
27716102,4,0,0
27717101,-52,0,0
27718096,15,0,0
27719102,15,0,0
27720100,-56,0,0
27721098,15,0,0
27722101,81,0,0
27723099,77,0,0
27724102,10,0,0
27725095,10,0,0
27726098,-263,0,0
27727096,-56,0,0
27728099,10,0,0
27729096,15,0,0
27730099,-46,0,0
27731102,10,0,0
27732097,15,0,0
27733095,15,0,0
27734098,10,0,0
27735099,4,0,0
27736102,-46,0,0
27737100,10,0,0
27738095,137,0,0
27739101,15,0,0
27740096,77,0,0
27741095,-56,0,0
27742099,21,0,0
27743095,10,0,0
27744102,71,0,0
27745100,-56,0,0
27746099,-56,0,0
27747095,77,0,0
27748102,-52,0,0
27749098,77,0,0
27750096,15,0,0
27751100,-56,0,0
27752100,10,0,0
27753101,-56,0,0
27754100,15,0,0
27755098,10,0,0
27756097,77,0,0
27757101,10,0,0
27758100,-56,0,0
27759095,-56,0,0
27760102,15,0,0
27761098,10,0,0
27762096,77,0,0
27763100,21,0,0
27764100,15,0,0
27765102,10,0,0
27766098,-119,0,0
27767096,15,0,0
27768100,-63,0,0
27769098,148,0,0
27770102,10,0,0
27771100,-56,0,0
27772102,10,0,0
27773100,-52,0,0
27774095,-123,0,0
27775102,-52,0,0
27776100,4,0,0
27777095,144,0,0
27778101,-56,0,0
27779096,-52,0,0
27780102,-63,0,0
27781097,-56,0,0
27782095,10,0,0
27783098,10,0,0
27784096,-56,0,0
27785101,10,0,0
27786095,71,0,0
27787102,-56,0,0
27788097,10,0,0
